Product Type,Product Returned,Product ID
Laptop,no,65046f98fc13ae02b6fd572f
Tablet,no,65046f98fc13ae02b6fd5730
Phone,no,65046f98fc13ae02b6fd5731
Laptop,no,65046f98fc13ae02b6fd5732
Tablet,no,65046f98fc13ae02b6fd5733
Phone,no,65046f98fc13ae02b6fd5734
Laptop,no,65046f98fc13ae02b6fd5735
Tablet,no,65046f98fc13ae02b6fd5736
Phone,no,65046f98fc13ae02b6fd5737
Laptop,no,65046f98fc13ae02b6fd5738
Tablet,no,65046f98fc13ae02b6fd5739
Phone,no,65046f98fc13ae02b6fd573a
Laptop,no,65046f98fc13ae02b6fd573b
Tablet,no,65046f98fc13ae02b6fd573c
Phone,no,65046f98fc13ae02b6fd573d
Laptop,no,65046f98fc13ae02b6fd573e
Tablet,no,65046f98fc13ae02b6fd573f
Phone,no,65046f98fc13ae02b6fd5740
Laptop,no,65046f98fc13ae02b6fd5741
Tablet,no,65046f98fc13ae02b6fd5742
Phone,no,65046f98fc13ae02b6fd5743
Laptop,no,65046f98fc13ae02b6fd5744
Tablet,no,65046f98fc13ae02b6fd5745
Phone,no,65046f98fc13ae02b6fd5746
Laptop,no,65046f98fc13ae02b6fd5747
Tablet,no,65046f98fc13ae02b6fd5748
Phone,no,65046f98fc13ae02b6fd5749
Laptop,no,65046f98fc13ae02b6fd574a
Tablet,no,65046f98fc13ae02b6fd574b
Phone,no,65046f98fc13ae02b6fd574c
Laptop,no,65046f98fc13ae02b6fd574d
Tablet,no,65046f98fc13ae02b6fd574e
Phone,no,65046f98fc13ae02b6fd574f
Laptop,no,65046f98fc13ae02b6fd5750
Tablet,no,65046f98fc13ae02b6fd5751
Phone,no,65046f98fc13ae02b6fd5752
Laptop,no,65046f98fc13ae02b6fd5753
Tablet,no,65046f98fc13ae02b6fd5754
Phone,no,65046f98fc13ae02b6fd5755
Laptop,no,65046f98fc13ae02b6fd5756
Tablet,no,65046f98fc13ae02b6fd5757
Phone,no,65046f98fc13ae02b6fd5758
Laptop,no,65046f98fc13ae02b6fd5759
Tablet,no,65046f98fc13ae02b6fd575a
Phone,no,65046f98fc13ae02b6fd575b
Laptop,no,65046f98fc13ae02b6fd575c
Tablet,no,65046f98fc13ae02b6fd575d
Phone,no,65046f98fc13ae02b6fd575e
Laptop,no,65046f98fc13ae02b6fd575f
Tablet,no,65046f98fc13ae02b6fd5760
Phone,no,65046f98fc13ae02b6fd5761
Laptop,no,65046f98fc13ae02b6fd5762
Tablet,no,65046f98fc13ae02b6fd5763
Phone,no,65046f98fc13ae02b6fd5764
Laptop,no,65046f98fc13ae02b6fd5765
Tablet,no,65046f98fc13ae02b6fd5766
Phone,no,65046f98fc13ae02b6fd5767
Laptop,no,65046f98fc13ae02b6fd5768
Tablet,no,65046f98fc13ae02b6fd5769
Phone,no,65046f98fc13ae02b6fd576a
Laptop,no,65046f98fc13ae02b6fd576b
Tablet,no,65046f98fc13ae02b6fd576c
Phone,no,65046f98fc13ae02b6fd576d
Laptop,no,65046f98fc13ae02b6fd576e
Tablet,no,65046f98fc13ae02b6fd576f
Phone,no,65046f98fc13ae02b6fd5770
Laptop,no,65046f98fc13ae02b6fd5771
Tablet,no,65046f98fc13ae02b6fd5772
Phone,no,65046f98fc13ae02b6fd5773
Laptop,no,65046f98fc13ae02b6fd5774
Tablet,no,65046f98fc13ae02b6fd5775
Phone,no,65046f98fc13ae02b6fd5776
Laptop,no,65046f98fc13ae02b6fd5777
Tablet,no,65046f98fc13ae02b6fd5778
Phone,no,65046f98fc13ae02b6fd5779
Laptop,no,65046f98fc13ae02b6fd577a
Tablet,no,65046f98fc13ae02b6fd577b
Phone,no,65046f98fc13ae02b6fd577c
Laptop,no,65046f98fc13ae02b6fd577d
Tablet,no,65046f98fc13ae02b6fd577e
Phone,no,65046f98fc13ae02b6fd577f
Laptop,no,65046f98fc13ae02b6fd5780
Tablet,no,65046f98fc13ae02b6fd5781
Phone,no,65046f98fc13ae02b6fd5782
Laptop,no,65046f98fc13ae02b6fd5783
Tablet,no,65046f98fc13ae02b6fd5784
Phone,no,65046f98fc13ae02b6fd5785
Laptop,no,65046f98fc13ae02b6fd5786
Tablet,no,65046f98fc13ae02b6fd5787
Phone,no,65046f98fc13ae02b6fd5788
Laptop,no,65046f98fc13ae02b6fd5789
Tablet,no,65046f98fc13ae02b6fd578a
Phone,no,65046f98fc13ae02b6fd578b
Laptop,no,65046f98fc13ae02b6fd578c
Tablet,no,65046f98fc13ae02b6fd578d
Phone,no,65046f98fc13ae02b6fd578e
Laptop,no,65046f98fc13ae02b6fd578f
Tablet,no,65046f98fc13ae02b6fd5790
Phone,no,65046f98fc13ae02b6fd5791
Laptop,no,65046f98fc13ae02b6fd5792
Tablet,no,65046f98fc13ae02b6fd5793
Phone,no,65046f98fc13ae02b6fd5794
Laptop,no,65046f98fc13ae02b6fd5795
Tablet,no,65046f98fc13ae02b6fd5796
Phone,no,65046f98fc13ae02b6fd5797
Laptop,no,65046f98fc13ae02b6fd5798
Tablet,no,65046f98fc13ae02b6fd5799
Phone,no,65046f98fc13ae02b6fd579a
Laptop,no,65046f98fc13ae02b6fd579b
Tablet,no,65046f98fc13ae02b6fd579c
Phone,no,65046f98fc13ae02b6fd579d
Laptop,no,65046f98fc13ae02b6fd579e
Tablet,no,65046f98fc13ae02b6fd579f
Phone,no,65046f98fc13ae02b6fd57a0
Laptop,no,65046f98fc13ae02b6fd57a1
Tablet,no,65046f98fc13ae02b6fd57a2
Phone,no,65046f98fc13ae02b6fd57a3
Laptop,no,65046f98fc13ae02b6fd57a4
Tablet,no,65046f98fc13ae02b6fd57a5
Phone,no,65046f98fc13ae02b6fd57a6
Laptop,no,65046f98fc13ae02b6fd57a7
Tablet,no,65046f98fc13ae02b6fd57a8
Phone,no,65046f98fc13ae02b6fd57a9
Laptop,no,65046f98fc13ae02b6fd57aa
Tablet,no,65046f98fc13ae02b6fd57ab
Phone,no,65046f98fc13ae02b6fd57ac
Laptop,no,65046f98fc13ae02b6fd57ad
Tablet,no,65046f98fc13ae02b6fd57ae
Phone,no,65046f98fc13ae02b6fd57af
Laptop,no,65046f98fc13ae02b6fd57b0
Tablet,no,65046f98fc13ae02b6fd57b1
Phone,no,65046f98fc13ae02b6fd57b2
Laptop,no,65046f98fc13ae02b6fd57b3
Tablet,no,65046f98fc13ae02b6fd57b4
Phone,no,65046f98fc13ae02b6fd57b5
Laptop,no,65046f98fc13ae02b6fd57b6
Tablet,no,65046f98fc13ae02b6fd57b7
Phone,no,65046f98fc13ae02b6fd57b8
Laptop,no,65046f98fc13ae02b6fd57b9
Tablet,no,65046f98fc13ae02b6fd57ba
Phone,no,65046f98fc13ae02b6fd57bb
Laptop,no,65046f98fc13ae02b6fd57bc
Tablet,no,65046f98fc13ae02b6fd57bd
Phone,no,65046f98fc13ae02b6fd57be
Laptop,no,65046f98fc13ae02b6fd57bf
Tablet,no,65046f98fc13ae02b6fd57c0
Phone,no,65046f98fc13ae02b6fd57c1
Laptop,no,65046f98fc13ae02b6fd57c2
Tablet,no,65046f98fc13ae02b6fd57c3
Phone,no,65046f98fc13ae02b6fd57c4
Laptop,no,65046f98fc13ae02b6fd57c5
Tablet,no,65046f98fc13ae02b6fd57c6
Phone,no,65046f98fc13ae02b6fd57c7
Laptop,no,65046f98fc13ae02b6fd57c8
Tablet,no,65046f98fc13ae02b6fd57c9
Phone,no,65046f98fc13ae02b6fd57ca
Laptop,no,65046f98fc13ae02b6fd57cb
Tablet,no,65046f98fc13ae02b6fd57cc
Phone,no,65046f98fc13ae02b6fd57cd
Laptop,no,65046f98fc13ae02b6fd57ce
Tablet,no,65046f98fc13ae02b6fd57cf
Phone,no,65046f98fc13ae02b6fd57d0
Laptop,no,65046f98fc13ae02b6fd57d1
Tablet,no,65046f98fc13ae02b6fd57d2
Phone,no,65046f98fc13ae02b6fd57d3
Laptop,no,65046f98fc13ae02b6fd57d4
Tablet,no,65046f98fc13ae02b6fd57d5
Phone,no,65046f98fc13ae02b6fd57d6
Laptop,no,65046f98fc13ae02b6fd57d7
Tablet,no,65046f98fc13ae02b6fd57d8
Phone,no,65046f98fc13ae02b6fd57d9
Laptop,no,65046f98fc13ae02b6fd57da
Tablet,no,65046f98fc13ae02b6fd57db
Phone,no,65046f98fc13ae02b6fd57dc
Laptop,no,65046f98fc13ae02b6fd57dd
Tablet,no,65046f98fc13ae02b6fd57de
Phone,no,65046f98fc13ae02b6fd57df
Laptop,no,65046f98fc13ae02b6fd57e0
Tablet,no,65046f98fc13ae02b6fd57e1
Phone,no,65046f98fc13ae02b6fd57e2
Laptop,no,65046f98fc13ae02b6fd57e3
Tablet,no,65046f98fc13ae02b6fd57e4
Phone,no,65046f98fc13ae02b6fd57e5
Laptop,no,65046f98fc13ae02b6fd57e6
Tablet,no,65046f98fc13ae02b6fd57e7
Phone,no,65046f98fc13ae02b6fd57e8
Laptop,no,65046f98fc13ae02b6fd57e9
Tablet,no,65046f98fc13ae02b6fd57ea
Phone,no,65046f98fc13ae02b6fd57eb
Laptop,no,65046f98fc13ae02b6fd57ec
Tablet,no,65046f98fc13ae02b6fd57ed
Phone,no,65046f98fc13ae02b6fd57ee
Laptop,no,65046f98fc13ae02b6fd57ef
Tablet,no,65046f98fc13ae02b6fd57f0
Phone,no,65046f98fc13ae02b6fd57f1
Laptop,no,65046f98fc13ae02b6fd57f2
Tablet,no,65046f98fc13ae02b6fd57f3
Phone,no,65046f98fc13ae02b6fd57f4
Laptop,no,65046f98fc13ae02b6fd57f5
Tablet,no,65046f98fc13ae02b6fd57f6
Phone,no,65046f98fc13ae02b6fd57f7
Laptop,no,65046f98fc13ae02b6fd57f8
Tablet,no,65046f98fc13ae02b6fd57f9
Phone,no,65046f98fc13ae02b6fd57fa
Laptop,no,65046f98fc13ae02b6fd57fb
Tablet,no,65046f98fc13ae02b6fd57fc
Phone,no,65046f98fc13ae02b6fd57fd
Laptop,no,65046f98fc13ae02b6fd57fe
Tablet,no,65046f98fc13ae02b6fd57ff
Phone,no,65046f98fc13ae02b6fd5800
Laptop,no,65046f98fc13ae02b6fd5801
Tablet,no,65046f98fc13ae02b6fd5802
Phone,no,65046f98fc13ae02b6fd5803
Laptop,no,65046f98fc13ae02b6fd5804
Tablet,no,65046f98fc13ae02b6fd5805
Phone,no,65046f98fc13ae02b6fd5806
Laptop,yes,65046f98fc13ae02b6fd5807
Tablet,no,65046f98fc13ae02b6fd5808
Phone,no,65046f98fc13ae02b6fd5809
Laptop,no,65046f98fc13ae02b6fd580a
Tablet,no,65046f98fc13ae02b6fd580b
Phone,no,65046f98fc13ae02b6fd580c
Laptop,no,65046f98fc13ae02b6fd580d
Tablet,no,65046f98fc13ae02b6fd580e
Phone,no,65046f98fc13ae02b6fd580f
Laptop,no,65046f98fc13ae02b6fd5810
Tablet,no,65046f98fc13ae02b6fd5811
Phone,no,65046f98fc13ae02b6fd5812
Laptop,no,65046f98fc13ae02b6fd5813
Tablet,no,65046f98fc13ae02b6fd5814
Phone,no,65046f98fc13ae02b6fd5815
Laptop,no,65046f98fc13ae02b6fd5816
Tablet,no,65046f98fc13ae02b6fd5817
Phone,no,65046f98fc13ae02b6fd5818
Laptop,no,65046f98fc13ae02b6fd5819
Tablet,no,65046f98fc13ae02b6fd581a
Phone,no,65046f98fc13ae02b6fd581b
Laptop,no,65046f98fc13ae02b6fd581c
Tablet,no,65046f98fc13ae02b6fd581d
Phone,no,65046f98fc13ae02b6fd581e
Laptop,no,65046f98fc13ae02b6fd581f
Tablet,no,65046f98fc13ae02b6fd5820
Phone,no,65046f98fc13ae02b6fd5821
Laptop,no,65046f98fc13ae02b6fd5822
Tablet,no,65046f98fc13ae02b6fd5823
Phone,no,65046f98fc13ae02b6fd5824
Laptop,no,65046f98fc13ae02b6fd5825
Tablet,no,65046f98fc13ae02b6fd5826
Phone,no,65046f98fc13ae02b6fd5827
Laptop,no,65046f98fc13ae02b6fd5828
Tablet,no,65046f98fc13ae02b6fd5829
Phone,no,65046f98fc13ae02b6fd582a
Laptop,no,65046f98fc13ae02b6fd582b
Tablet,no,65046f98fc13ae02b6fd582c
Phone,no,65046f98fc13ae02b6fd582d
Laptop,no,65046f98fc13ae02b6fd582e
Tablet,no,65046f98fc13ae02b6fd582f
Phone,no,65046f98fc13ae02b6fd5830
Laptop,no,65046f98fc13ae02b6fd5831
Tablet,no,65046f98fc13ae02b6fd5832
Phone,no,65046f98fc13ae02b6fd5833
Laptop,no,65046f98fc13ae02b6fd5834
Tablet,no,65046f98fc13ae02b6fd5835
Phone,no,65046f98fc13ae02b6fd5836
Laptop,no,65046f98fc13ae02b6fd5837
Tablet,no,65046f98fc13ae02b6fd5838
Phone,no,65046f98fc13ae02b6fd5839
Laptop,no,65046f98fc13ae02b6fd583a
Tablet,no,65046f98fc13ae02b6fd583b
Phone,no,65046f98fc13ae02b6fd583c
Laptop,no,65046f98fc13ae02b6fd583d
Tablet,no,65046f98fc13ae02b6fd583e
Phone,no,65046f98fc13ae02b6fd583f
Laptop,no,65046f98fc13ae02b6fd5840
Tablet,no,65046f98fc13ae02b6fd5841
Phone,no,65046f98fc13ae02b6fd5842
Laptop,no,65046f98fc13ae02b6fd5843
Tablet,no,65046f98fc13ae02b6fd5844
Phone,no,65046f98fc13ae02b6fd5845
Laptop,no,65046f98fc13ae02b6fd5846
Tablet,no,65046f98fc13ae02b6fd5847
Phone,no,65046f98fc13ae02b6fd5848
Laptop,no,65046f98fc13ae02b6fd5849
Tablet,no,65046f98fc13ae02b6fd584a
Phone,no,65046f98fc13ae02b6fd584b
Laptop,no,65046f98fc13ae02b6fd584c
Tablet,no,65046f98fc13ae02b6fd584d
Phone,no,65046f98fc13ae02b6fd584e
Laptop,no,65046f98fc13ae02b6fd584f
Tablet,no,65046f98fc13ae02b6fd5850
Phone,no,65046f98fc13ae02b6fd5851
Laptop,no,65046f98fc13ae02b6fd5852
Tablet,no,65046f98fc13ae02b6fd5853
Phone,no,65046f98fc13ae02b6fd5854
Laptop,no,65046f98fc13ae02b6fd5855
Tablet,no,65046f98fc13ae02b6fd5856
Phone,no,65046f98fc13ae02b6fd5857
Laptop,no,65046f98fc13ae02b6fd5858
Tablet,no,65046f98fc13ae02b6fd5859
Phone,no,65046f98fc13ae02b6fd585a
Laptop,no,65046f98fc13ae02b6fd585b
Tablet,no,65046f98fc13ae02b6fd585c
Phone,no,65046f98fc13ae02b6fd585d
Phone,no,65046fa2fc13ae02b6fd585e
Laptop,no,65046fa2fc13ae02b6fd585f
Tablet,no,65046fa2fc13ae02b6fd5860
Phone,no,65046fa2fc13ae02b6fd5861
Laptop,no,65046fa2fc13ae02b6fd5862
Tablet,no,65046fa2fc13ae02b6fd5863
Phone,no,65046fa2fc13ae02b6fd5864
Laptop,no,65046fa2fc13ae02b6fd5865
Tablet,no,65046fa2fc13ae02b6fd5866
Phone,no,65046fa2fc13ae02b6fd5867
Laptop,yes,65046fa2fc13ae02b6fd5868
Tablet,no,65046fa2fc13ae02b6fd5869
Phone,no,65046fa2fc13ae02b6fd586a
Laptop,no,65046fa2fc13ae02b6fd586b
Tablet,no,65046fa2fc13ae02b6fd586c
Phone,no,65046fa2fc13ae02b6fd586d
Laptop,no,65046fa2fc13ae02b6fd586e
Tablet,no,65046fa2fc13ae02b6fd586f
Phone,no,65046fa2fc13ae02b6fd5870
Laptop,no,65046fa2fc13ae02b6fd5871
Tablet,no,65046fa2fc13ae02b6fd5872
Phone,no,65046fa2fc13ae02b6fd5873
Laptop,no,65046fa2fc13ae02b6fd5874
Tablet,no,65046fa2fc13ae02b6fd5875
Phone,no,65046fa2fc13ae02b6fd5876
Laptop,no,65046fa2fc13ae02b6fd5877
Tablet,no,65046fa2fc13ae02b6fd5878
Phone,no,65046fa2fc13ae02b6fd5879
Laptop,no,65046fa2fc13ae02b6fd587a
Tablet,yes,65046fa2fc13ae02b6fd587b
Phone,no,65046fa2fc13ae02b6fd587c
Laptop,no,65046fa2fc13ae02b6fd587d
Tablet,no,65046fa2fc13ae02b6fd587e
Phone,no,65046fa2fc13ae02b6fd587f
Laptop,no,65046fa2fc13ae02b6fd5880
Tablet,no,65046fa2fc13ae02b6fd5881
Phone,no,65046fa2fc13ae02b6fd5882
Laptop,no,65046fa2fc13ae02b6fd5883
Tablet,no,65046fa2fc13ae02b6fd5884
Phone,no,65046fa2fc13ae02b6fd5885
Laptop,no,65046fa2fc13ae02b6fd5886
Tablet,no,65046fa2fc13ae02b6fd5887
Phone,no,65046fa2fc13ae02b6fd5888
Laptop,no,65046fa2fc13ae02b6fd5889
Tablet,no,65046fa2fc13ae02b6fd588a
Phone,no,65046fa2fc13ae02b6fd588b
Laptop,no,65046fa2fc13ae02b6fd588c
Tablet,no,65046fa2fc13ae02b6fd588d
Phone,no,65046fa2fc13ae02b6fd588e
Laptop,no,65046fa2fc13ae02b6fd588f
Tablet,no,65046fa2fc13ae02b6fd5890
Phone,no,65046fa2fc13ae02b6fd5891
Laptop,no,65046fa2fc13ae02b6fd5892
Tablet,no,65046fa2fc13ae02b6fd5893
Phone,no,65046fa2fc13ae02b6fd5894
Laptop,no,65046fa2fc13ae02b6fd5895
Tablet,no,65046fa2fc13ae02b6fd5896
Phone,no,65046fa2fc13ae02b6fd5897
Laptop,no,65046fa2fc13ae02b6fd5898
Tablet,no,65046fa2fc13ae02b6fd5899
Phone,no,65046fa2fc13ae02b6fd589a
Laptop,no,65046fa2fc13ae02b6fd589b
Tablet,no,65046fa2fc13ae02b6fd589c
Phone,no,65046fa2fc13ae02b6fd589d
Laptop,no,65046fa2fc13ae02b6fd589e
Tablet,no,65046fa2fc13ae02b6fd589f
Phone,no,65046fa2fc13ae02b6fd58a0
Laptop,no,65046fa2fc13ae02b6fd58a1
Tablet,no,65046fa2fc13ae02b6fd58a2
Phone,no,65046fa2fc13ae02b6fd58a3
Laptop,no,65046fa2fc13ae02b6fd58a4
Tablet,no,65046fa2fc13ae02b6fd58a5
Phone,no,65046fa2fc13ae02b6fd58a6
Laptop,no,65046fa2fc13ae02b6fd58a7
Tablet,no,65046fa2fc13ae02b6fd58a8
Phone,no,65046fa2fc13ae02b6fd58a9
Laptop,no,65046fa2fc13ae02b6fd58aa
Tablet,no,65046fa2fc13ae02b6fd58ab
Phone,no,65046fa2fc13ae02b6fd58ac
Laptop,no,65046fa2fc13ae02b6fd58ad
Tablet,no,65046fa2fc13ae02b6fd58ae
Phone,no,65046fa2fc13ae02b6fd58af
Laptop,no,65046fa2fc13ae02b6fd58b0
Tablet,no,65046fa2fc13ae02b6fd58b1
Phone,no,65046fa2fc13ae02b6fd58b2
Laptop,no,65046fa2fc13ae02b6fd58b3
Tablet,no,65046fa2fc13ae02b6fd58b4
Phone,no,65046fa2fc13ae02b6fd58b5
Laptop,no,65046fa2fc13ae02b6fd58b6
Tablet,no,65046fa2fc13ae02b6fd58b7
Phone,no,65046fa2fc13ae02b6fd58b8
Laptop,no,65046fa2fc13ae02b6fd58b9
Tablet,no,65046fa2fc13ae02b6fd58ba
Phone,no,65046fa2fc13ae02b6fd58bb
Laptop,no,65046fa2fc13ae02b6fd58bc
Tablet,no,65046fa2fc13ae02b6fd58bd
Phone,no,65046fa2fc13ae02b6fd58be
Laptop,no,65046fa2fc13ae02b6fd58bf
Tablet,no,65046fa2fc13ae02b6fd58c0
Phone,no,65046fa2fc13ae02b6fd58c1
Laptop,no,65046fa2fc13ae02b6fd58c2
Tablet,no,65046fa2fc13ae02b6fd58c3
Phone,no,65046fa2fc13ae02b6fd58c4
Laptop,no,65046fa2fc13ae02b6fd58c5
Tablet,no,65046fa2fc13ae02b6fd58c6
Phone,no,65046fa2fc13ae02b6fd58c7
Laptop,no,65046fa2fc13ae02b6fd58c8
Tablet,no,65046fa2fc13ae02b6fd58c9
Phone,no,65046fa2fc13ae02b6fd58ca
Laptop,no,65046fa2fc13ae02b6fd58cb
Tablet,no,65046fa2fc13ae02b6fd58cc
Phone,no,65046fa2fc13ae02b6fd58cd
Laptop,no,65046fa2fc13ae02b6fd58ce
Tablet,no,65046fa2fc13ae02b6fd58cf
Phone,no,65046fa2fc13ae02b6fd58d0
Laptop,no,65046fa2fc13ae02b6fd58d1
Tablet,no,65046fa2fc13ae02b6fd58d2
Phone,no,65046fa2fc13ae02b6fd58d3
Laptop,no,65046fa2fc13ae02b6fd58d4
Tablet,no,65046fa2fc13ae02b6fd58d5
Phone,no,65046fa2fc13ae02b6fd58d6
Laptop,no,65046fa2fc13ae02b6fd58d7
Tablet,no,65046fa2fc13ae02b6fd58d8
Phone,no,65046fa2fc13ae02b6fd58d9
Laptop,no,65046fa2fc13ae02b6fd58da
Tablet,no,65046fa2fc13ae02b6fd58db
Phone,no,65046fa2fc13ae02b6fd58dc
Laptop,no,65046fa2fc13ae02b6fd58dd
Tablet,no,65046fa2fc13ae02b6fd58de
Phone,no,65046fa2fc13ae02b6fd58df
Laptop,no,65046fa2fc13ae02b6fd58e0
Tablet,no,65046fa2fc13ae02b6fd58e1
Phone,no,65046fa2fc13ae02b6fd58e2
Laptop,no,65046fa2fc13ae02b6fd58e3
Tablet,no,65046fa2fc13ae02b6fd58e4
Phone,no,65046fa2fc13ae02b6fd58e5
Laptop,no,65046fa2fc13ae02b6fd58e6
Tablet,no,65046fa2fc13ae02b6fd58e7
Phone,no,65046fa2fc13ae02b6fd58e8
Laptop,no,65046fa2fc13ae02b6fd58e9
Tablet,no,65046fa2fc13ae02b6fd58ea
Phone,no,65046fa2fc13ae02b6fd58eb
Laptop,no,65046fa2fc13ae02b6fd58ec
Tablet,no,65046fa2fc13ae02b6fd58ed
Phone,no,65046fa2fc13ae02b6fd58ee
Laptop,no,65046fa2fc13ae02b6fd58ef
Tablet,no,65046fa2fc13ae02b6fd58f0
Phone,no,65046fa2fc13ae02b6fd58f1
Laptop,no,65046fa2fc13ae02b6fd58f2
Tablet,no,65046fa2fc13ae02b6fd58f3
Phone,no,65046fa2fc13ae02b6fd58f4
Laptop,no,65046fa2fc13ae02b6fd58f5
Tablet,no,65046fa2fc13ae02b6fd58f6
Phone,no,65046fa2fc13ae02b6fd58f7
Laptop,no,65046fa2fc13ae02b6fd58f8
Tablet,no,65046fa2fc13ae02b6fd58f9
Phone,no,65046fa2fc13ae02b6fd58fa
Laptop,no,65046fa2fc13ae02b6fd58fb
Tablet,no,65046fa2fc13ae02b6fd58fc
Phone,no,65046fa2fc13ae02b6fd58fd
Laptop,no,65046fa2fc13ae02b6fd58fe
Tablet,no,65046fa2fc13ae02b6fd58ff
Phone,no,65046fa2fc13ae02b6fd5900
Laptop,no,65046fa2fc13ae02b6fd5901
Tablet,no,65046fa2fc13ae02b6fd5902
Phone,no,65046fa2fc13ae02b6fd5903
Laptop,no,65046fa2fc13ae02b6fd5904
Tablet,no,65046fa2fc13ae02b6fd5905
Phone,no,65046fa2fc13ae02b6fd5906
Laptop,no,65046fa2fc13ae02b6fd5907
Tablet,no,65046fa2fc13ae02b6fd5908
Phone,no,65046fa2fc13ae02b6fd5909
Laptop,no,65046fa2fc13ae02b6fd590a
Tablet,no,65046fa2fc13ae02b6fd590b
Phone,no,65046fa2fc13ae02b6fd590c
Laptop,no,65046fa2fc13ae02b6fd590d
Tablet,no,65046fa2fc13ae02b6fd590e
Phone,no,65046fa2fc13ae02b6fd590f
Laptop,no,65046fa2fc13ae02b6fd5910
Tablet,no,65046fa2fc13ae02b6fd5911
Phone,no,65046fa2fc13ae02b6fd5912
Laptop,no,65046fa2fc13ae02b6fd5913
Tablet,no,65046fa2fc13ae02b6fd5914
Phone,no,65046fa2fc13ae02b6fd5915
Laptop,no,65046fa2fc13ae02b6fd5916
Tablet,no,65046fa2fc13ae02b6fd5917
Phone,no,65046fa2fc13ae02b6fd5918
Laptop,no,65046fa2fc13ae02b6fd5919
Tablet,no,65046fa2fc13ae02b6fd591a
Phone,no,65046fa2fc13ae02b6fd591b
Laptop,no,65046fa2fc13ae02b6fd591c
Tablet,no,65046fa2fc13ae02b6fd591d
Phone,no,65046fa2fc13ae02b6fd591e
Laptop,no,65046fa2fc13ae02b6fd591f
Tablet,no,65046fa2fc13ae02b6fd5920
Phone,no,65046fa2fc13ae02b6fd5921
Laptop,no,65046fa2fc13ae02b6fd5922
Tablet,no,65046fa2fc13ae02b6fd5923
Phone,no,65046fa2fc13ae02b6fd5924
Laptop,no,65046fa2fc13ae02b6fd5925
Tablet,no,65046fa2fc13ae02b6fd5926
Phone,no,65046fa2fc13ae02b6fd5927
Laptop,no,65046fa2fc13ae02b6fd5928
Tablet,no,65046fa2fc13ae02b6fd5929
Phone,no,65046fa2fc13ae02b6fd592a
Laptop,no,65046fa2fc13ae02b6fd592b
Tablet,no,65046fa2fc13ae02b6fd592c
Phone,no,65046fa2fc13ae02b6fd592d
Laptop,no,65046fa2fc13ae02b6fd592e
Tablet,no,65046fa2fc13ae02b6fd592f
Phone,no,65046fa2fc13ae02b6fd5930
Laptop,no,65046fa2fc13ae02b6fd5931
Tablet,no,65046fa2fc13ae02b6fd5932
Phone,no,65046fa2fc13ae02b6fd5933
Laptop,no,65046fa2fc13ae02b6fd5934
Tablet,no,65046fa2fc13ae02b6fd5935
Phone,no,65046fa2fc13ae02b6fd5936
Laptop,no,65046fa2fc13ae02b6fd5937
Tablet,no,65046fa2fc13ae02b6fd5938
Phone,no,65046fa2fc13ae02b6fd5939
Laptop,no,65046fa2fc13ae02b6fd593a
Tablet,no,65046fa2fc13ae02b6fd593b
Phone,no,65046fa2fc13ae02b6fd593c
Laptop,no,65046fa2fc13ae02b6fd593d
Tablet,yes,65046fa2fc13ae02b6fd593e
Phone,no,65046fa2fc13ae02b6fd593f
Laptop,no,65046fa2fc13ae02b6fd5940
Tablet,no,65046fa2fc13ae02b6fd5941
Phone,no,65046fa2fc13ae02b6fd5942
Laptop,no,65046fa2fc13ae02b6fd5943
Tablet,no,65046fa2fc13ae02b6fd5944
Phone,no,65046fa2fc13ae02b6fd5945
Laptop,no,65046fa2fc13ae02b6fd5946
Tablet,no,65046fa2fc13ae02b6fd5947
Phone,no,65046fa2fc13ae02b6fd5948
Laptop,no,65046fa2fc13ae02b6fd5949
Tablet,no,65046fa2fc13ae02b6fd594a
Phone,no,65046fa2fc13ae02b6fd594b
Laptop,no,65046fa2fc13ae02b6fd594c
Tablet,no,65046fa2fc13ae02b6fd594d
Phone,no,65046fa2fc13ae02b6fd594e
Laptop,no,65046fa2fc13ae02b6fd594f
Tablet,no,65046fa2fc13ae02b6fd5950
Phone,no,65046fa2fc13ae02b6fd5951
Laptop,no,65046fa2fc13ae02b6fd5952
Tablet,no,65046fa2fc13ae02b6fd5953
Phone,no,65046fa2fc13ae02b6fd5954
Laptop,no,65046fa2fc13ae02b6fd5955
Tablet,no,65046fa2fc13ae02b6fd5956
Phone,no,65046fa2fc13ae02b6fd5957
Laptop,no,65046fa2fc13ae02b6fd5958
Tablet,yes,65046fa2fc13ae02b6fd5959
Phone,no,65046fa2fc13ae02b6fd595a
Laptop,no,65046fa2fc13ae02b6fd595b
Tablet,no,65046fa2fc13ae02b6fd595c
Phone,no,65046fa2fc13ae02b6fd595d
Laptop,no,65046fa2fc13ae02b6fd595e
Tablet,no,65046fa2fc13ae02b6fd595f
Phone,no,65046fa2fc13ae02b6fd5960
Laptop,no,65046fa2fc13ae02b6fd5961
Tablet,no,65046fa2fc13ae02b6fd5962
Phone,no,65046fa2fc13ae02b6fd5963
Laptop,no,65046fa2fc13ae02b6fd5964
Tablet,no,65046fa2fc13ae02b6fd5965
Phone,no,65046fa2fc13ae02b6fd5966
Laptop,no,65046fa2fc13ae02b6fd5967
Tablet,no,65046fa2fc13ae02b6fd5968
Phone,no,65046fa2fc13ae02b6fd5969
